"n","year-r","age","total","y","q","year"
"3782",200800,68,0,2008,1,"2008.I"
"3783",200800,69,0,2008,1,"2008.I"
"3784",200800,70,0,2008,1,"2008.I"
"3785",200800,71,0,2008,1,"2008.I"
"3786",200800,72,0,2008,1,"2008.I"
"3787",200800,73,0,2008,1,"2008.I"
"3788",200800,74,0,2008,1,"2008.I"
"3789",200800,75,0,2008,1,"2008.I"
"3790",200800,76,0,2008,1,"2008.I"
"3791",200800,77,0,2008,1,"2008.I"
"3792",200800,78,0,2008,1,"2008.I"
"3793",200825,0,91,2008,2,"2008.II"
"3794",200825,1,51,2008,2,"2008.II"
"3795",200825,2,16,2008,2,"2008.II"
"3796",200825,3,50,2008,2,"2008.II"
"3797",200825,4,53,2008,2,"2008.II"
"3798",200825,5,44,2008,2,"2008.II"
"3799",200825,6,11,2008,2,"2008.II"
"3800",200825,7,60,2008,2,"2008.II"
"3801",200825,8,51,2008,2,"2008.II"
"3802",200825,9,33,2008,2,"2008.II"
"3803",200825,10,11,2008,2,"2008.II"
"3804",200825,11,23,2008,2,"2008.II"
"3805",200825,12,31,2008,2,"2008.II"
"3806",200825,13,12,2008,2,"2008.II"
"3807",200825,14,6,2008,2,"2008.II"
"3808",200825,15,26,2008,2,"2008.II"
"3809",200825,16,27,2008,2,"2008.II"
"3810",200825,17,13,2008,2,"2008.II"
"3811",200825,18,5,2008,2,"2008.II"
"3812",200825,19,27,2008,2,"2008.II"
"3813",200825,20,15,2008,2,"2008.II"
"3814",200825,21,13,2008,2,"2008.II"
"3815",200825,22,0,2008,2,"2008.II"
"3816",200825,23,10,2008,2,"2008.II"
"3817",200825,24,8,2008,2,"2008.II"
"3818",200825,25,11,2008,2,"2008.II"
"3819",200825,26,3,2008,2,"2008.II"
"3820",200825,27,10,2008,2,"2008.II"
"3821",200825,28,10,2008,2,"2008.II"
"3822",200825,29,8,2008,2,"2008.II"
"3823",200825,30,1,2008,2,"2008.II"
"3824",200825,31,6,2008,2,"2008.II"
"3825",200825,32,6,2008,2,"2008.II"
"3826",200825,33,5,2008,2,"2008.II"
"3827",200825,34,1,2008,2,"2008.II"
"3828",200825,35,4,2008,2,"2008.II"
"3829",200825,36,2,2008,2,"2008.II"
"3830",200825,37,0,2008,2,"2008.II"
"3831",200825,38,0,2008,2,"2008.II"
"3832",200825,39,0,2008,2,"2008.II"
"3833",200825,40,1,2008,2,"2008.II"
"3834",200825,41,0,2008,2,"2008.II"
"3835",200825,42,0,2008,2,"2008.II"
"3836",200825,43,2,2008,2,"2008.II"
"3837",200825,44,1,2008,2,"2008.II"
"3838",200825,45,0,2008,2,"2008.II"
"3839",200825,46,2,2008,2,"2008.II"
"3840",200825,47,1,2008,2,"2008.II"
"3841",200825,48,1,2008,2,"2008.II"
"3842",200825,49,0,2008,2,"2008.II"
"3843",200825,50,0,2008,2,"2008.II"
"3844",200825,51,0,2008,2,"2008.II"
"3845",200825,52,0,2008,2,"2008.II"
"3846",200825,53,0,2008,2,"2008.II"
"3847",200825,54,0,2008,2,"2008.II"
"3848",200825,55,0,2008,2,"2008.II"
"3849",200825,56,0,2008,2,"2008.II"
"3850",200825,57,0,2008,2,"2008.II"
"3851",200825,58,0,2008,2,"2008.II"
"3852",200825,59,0,2008,2,"2008.II"
"3853",200825,60,0,2008,2,"2008.II"
"3854",200825,61,0,2008,2,"2008.II"
"3855",200825,62,0,2008,2,"2008.II"
"3856",200825,63,0,2008,2,"2008.II"
"3857",200825,64,0,2008,2,"2008.II"
"3858",200825,65,0,2008,2,"2008.II"
"3859",200825,66,0,2008,2,"2008.II"
"3860",200825,67,0,2008,2,"2008.II"
"3861",200825,68,0,2008,2,"2008.II"
"3862",200825,69,0,2008,2,"2008.II"
"3863",200825,70,0,2008,2,"2008.II"
"3864",200825,71,0,2008,2,"2008.II"
"3865",200825,72,0,2008,2,"2008.II"
"3866",200825,73,0,2008,2,"2008.II"
"3867",200825,74,0,2008,2,"2008.II"
"3868",200825,75,0,2008,2,"2008.II"
"3869",200825,76,0,2008,2,"2008.II"
"3870",200825,77,0,2008,2,"2008.II"
"3871",200825,78,0,2008,2,"2008.II"
"3872",200850,0,72,2008,3,"2008.III"
"3873",200850,1,74,2008,3,"2008.III"
"3874",200850,2,45,2008,3,"2008.III"
"3875",200850,3,13,2008,3,"2008.III"
"3876",200850,4,44,2008,3,"2008.III"
"3877",200850,5,50,2008,3,"2008.III"
"3878",200850,6,43,2008,3,"2008.III"
"3879",200850,7,10,2008,3,"2008.III"
"3880",200850,8,53,2008,3,"2008.III"
"3881",200850,9,48,2008,3,"2008.III"
"3882",200850,10,30,2008,3,"2008.III"
"3883",200850,11,9,2008,3,"2008.III"
"3884",200850,12,21,2008,3,"2008.III"
"3885",200850,13,27,2008,3,"2008.III"
"3886",200850,14,11,2008,3,"2008.III"
"3887",200850,15,6,2008,3,"2008.III"
"3888",200850,16,26,2008,3,"2008.III"
"3889",200850,17,26,2008,3,"2008.III"
"3890",200850,18,12,2008,3,"2008.III"
"3891",200850,19,4,2008,3,"2008.III"
"3892",200850,20,25,2008,3,"2008.III"
"3893",200850,21,15,2008,3,"2008.III"
"3894",200850,22,12,2008,3,"2008.III"
"3895",200850,23,0,2008,3,"2008.III"
"3896",200850,24,9,2008,3,"2008.III"
"3897",200850,25,7,2008,3,"2008.III"
"3898",200850,26,10,2008,3,"2008.III"
"3899",200850,27,3,2008,3,"2008.III"
"3900",200850,28,9,2008,3,"2008.III"
"3901",200850,29,8,2008,3,"2008.III"
"3902",200850,30,7,2008,3,"2008.III"
"3903",200850,31,1,2008,3,"2008.III"
"3904",200850,32,6,2008,3,"2008.III"
"3905",200850,33,6,2008,3,"2008.III"
"3906",200850,34,5,2008,3,"2008.III"
"3907",200850,35,1,2008,3,"2008.III"
"3908",200850,36,4,2008,3,"2008.III"
"3909",200850,37,2,2008,3,"2008.III"
"3910",200850,38,0,2008,3,"2008.III"
"3911",200850,39,0,2008,3,"2008.III"
"3912",200850,40,0,2008,3,"2008.III"
"3913",200850,41,1,2008,3,"2008.III"
"3914",200850,42,0,2008,3,"2008.III"
"3915",200850,43,0,2008,3,"2008.III"
"3916",200850,44,1,2008,3,"2008.III"
"3917",200850,45,1,2008,3,"2008.III"
"3918",200850,46,0,2008,3,"2008.III"
"3919",200850,47,2,2008,3,"2008.III"
"3920",200850,48,1,2008,3,"2008.III"
"3921",200850,49,1,2008,3,"2008.III"
"3922",200850,50,0,2008,3,"2008.III"
"3923",200850,51,0,2008,3,"2008.III"
"3924",200850,52,0,2008,3,"2008.III"
"3925",200850,53,0,2008,3,"2008.III"
"3926",200850,54,0,2008,3,"2008.III"
"3927",200850,55,0,2008,3,"2008.III"
"3928",200850,56,0,2008,3,"2008.III"
"3929",200850,57,0,2008,3,"2008.III"
"3930",200850,58,0,2008,3,"2008.III"
"3931",200850,59,0,2008,3,"2008.III"
"3932",200850,60,0,2008,3,"2008.III"
"3933",200850,61,0,2008,3,"2008.III"
"3934",200850,62,0,2008,3,"2008.III"
"3935",200850,63,0,2008,3,"2008.III"
"3936",200850,64,0,2008,3,"2008.III"
"3937",200850,65,0,2008,3,"2008.III"
"3938",200850,66,0,2008,3,"2008.III"
"3939",200850,67,0,2008,3,"2008.III"
"3940",200850,68,0,2008,3,"2008.III"
"3941",200850,69,0,2008,3,"2008.III"
"3942",200850,70,0,2008,3,"2008.III"
"3943",200850,71,0,2008,3,"2008.III"
"3944",200850,72,0,2008,3,"2008.III"
"3945",200850,73,0,2008,3,"2008.III"
"3946",200850,74,0,2008,3,"2008.III"
"3947",200850,75,0,2008,3,"2008.III"
"3948",200850,76,0,2008,3,"2008.III"
"3949",200850,77,0,2008,3,"2008.III"
"3950",200850,78,0,2008,3,"2008.III"
"3951",200875,0,11,2008,4,"2008.IV"
"3952",200875,1,60,2008,4,"2008.IV"
"3953",200875,2,66,2008,4,"2008.IV"
"3954",200875,3,41,2008,4,"2008.IV"
"3955",200875,4,13,2008,4,"2008.IV"
"3956",200875,5,39,2008,4,"2008.IV"
"3957",200875,6,46,2008,4,"2008.IV"
"3958",200875,7,43,2008,4,"2008.IV"
"3959",200875,8,9,2008,4,"2008.IV"
"3960",200875,9,50,2008,4,"2008.IV"
"3961",200875,10,47,2008,4,"2008.IV"
"3962",200875,11,30,2008,4,"2008.IV"
"3963",200875,12,9,2008,4,"2008.IV"
"3964",200875,13,19,2008,4,"2008.IV"
"3965",200875,14,22,2008,4,"2008.IV"
"3966",200875,15,9,2008,4,"2008.IV"
"3967",200875,16,6,2008,4,"2008.IV"
"3968",200875,17,22,2008,4,"2008.IV"
"3969",200875,18,24,2008,4,"2008.IV"
"3970",200875,19,10,2008,4,"2008.IV"
"3971",200875,20,4,2008,4,"2008.IV"
"3972",200875,21,23,2008,4,"2008.IV"
"3973",200875,22,14,2008,4,"2008.IV"
"3974",200875,23,11,2008,4,"2008.IV"
"3975",200875,24,0,2008,4,"2008.IV"
"3976",200875,25,9,2008,4,"2008.IV"
"3977",200875,26,7,2008,4,"2008.IV"
"3978",200875,27,9,2008,4,"2008.IV"
"3979",200875,28,3,2008,4,"2008.IV"
"3980",200875,29,9,2008,4,"2008.IV"
"3981",200875,30,8,2008,4,"2008.IV"
"3982",200875,31,7,2008,4,"2008.IV"
"3983",200875,32,1,2008,4,"2008.IV"
"3984",200875,33,6,2008,4,"2008.IV"
"3985",200875,34,6,2008,4,"2008.IV"
"3986",200875,35,5,2008,4,"2008.IV"
"3987",200875,36,1,2008,4,"2008.IV"
"3988",200875,37,4,2008,4,"2008.IV"
"3989",200875,38,2,2008,4,"2008.IV"
"3990",200875,39,0,2008,4,"2008.IV"
"3991",200875,40,0,2008,4,"2008.IV"
"3992",200875,41,0,2008,4,"2008.IV"
"3993",200875,42,1,2008,4,"2008.IV"
"3994",200875,43,0,2008,4,"2008.IV"
"3995",200875,44,0,2008,4,"2008.IV"
"3996",200875,45,1,2008,4,"2008.IV"
"3997",200875,46,1,2008,4,"2008.IV"
"3998",200875,47,0,2008,4,"2008.IV"
"3999",200875,48,2,2008,4,"2008.IV"
"4000",200875,49,1,2008,4,"2008.IV"
"4001",200875,50,1,2008,4,"2008.IV"
"4002",200875,51,0,2008,4,"2008.IV"
"4003",200875,52,0,2008,4,"2008.IV"
"4004",200875,53,0,2008,4,"2008.IV"
"4005",200875,54,0,2008,4,"2008.IV"
"4006",200875,55,0,2008,4,"2008.IV"
"4007",200875,56,0,2008,4,"2008.IV"
"4008",200875,57,0,2008,4,"2008.IV"
"4009",200875,58,0,2008,4,"2008.IV"
"4010",200875,59,0,2008,4,"2008.IV"
"4011",200875,60,0,2008,4,"2008.IV"
"4012",200875,61,0,2008,4,"2008.IV"
"4013",200875,62,0,2008,4,"2008.IV"
"4014",200875,63,0,2008,4,"2008.IV"
"4015",200875,64,0,2008,4,"2008.IV"
"4016",200875,65,0,2008,4,"2008.IV"
"4017",200875,66,0,2008,4,"2008.IV"
"4018",200875,67,0,2008,4,"2008.IV"
"4019",200875,68,0,2008,4,"2008.IV"
"4020",200875,69,0,2008,4,"2008.IV"
"4021",200875,70,0,2008,4,"2008.IV"
"4022",200875,71,0,2008,4,"2008.IV"
"4023",200875,72,0,2008,4,"2008.IV"
"4024",200875,73,0,2008,4,"2008.IV"
"4025",200875,74,0,2008,4,"2008.IV"
"4026",200875,75,0,2008,4,"2008.IV"
"4027",200875,76,0,2008,4,"2008.IV"
"4028",200875,77,0,2008,4,"2008.IV"
"4029",200875,78,0,2008,4,"2008.IV"
"4030",200900,0,78,2009,1,"2009.I"
"4031",200900,1,10,2009,1,"2009.I"
"4032",200900,2,59,2009,1,"2009.I"
"4033",200900,3,66,2009,1,"2009.I"
"4034",200900,4,41,2009,1,"2009.I"
"4035",200900,5,13,2009,1,"2009.I"
"4036",200900,6,39,2009,1,"2009.I"
"4037",200900,7,46,2009,1,"2009.I"
"4038",200900,8,42,2009,1,"2009.I"
"4039",200900,9,9,2009,1,"2009.I"
"4040",200900,10,49,2009,1,"2009.I"
"4041",200900,11,47,2009,1,"2009.I"
"4042",200900,12,30,2009,1,"2009.I"
"4043",200900,13,9,2009,1,"2009.I"
"4044",200900,14,19,2009,1,"2009.I"
"4045",200900,15,22,2009,1,"2009.I"
"4046",200900,16,9,2009,1,"2009.I"
"4047",200900,17,6,2009,1,"2009.I"
"4048",200900,18,22,2009,1,"2009.I"
"4049",200900,19,23,2009,1,"2009.I"
"4050",200900,20,10,2009,1,"2009.I"
"4051",200900,21,4,2009,1,"2009.I"
"4052",200900,22,23,2009,1,"2009.I"
"4053",200900,23,14,2009,1,"2009.I"
"4054",200900,24,11,2009,1,"2009.I"
"4055",200900,25,0,2009,1,"2009.I"
"4056",200900,26,9,2009,1,"2009.I"
"4057",200900,27,7,2009,1,"2009.I"
"4058",200900,28,8,2009,1,"2009.I"
"4059",200900,29,3,2009,1,"2009.I"
"4060",200900,30,9,2009,1,"2009.I"
"4061",200900,31,8,2009,1,"2009.I"
"4062",200900,32,7,2009,1,"2009.I"
"4063",200900,33,1,2009,1,"2009.I"
"4064",200900,34,6,2009,1,"2009.I"
"4065",200900,35,6,2009,1,"2009.I"
"4066",200900,36,5,2009,1,"2009.I"
"4067",200900,37,1,2009,1,"2009.I"
"4068",200900,38,4,2009,1,"2009.I"
"4069",200900,39,1,2009,1,"2009.I"
"4070",200900,40,0,2009,1,"2009.I"
"4071",200900,41,0,2009,1,"2009.I"
"4072",200900,42,0,2009,1,"2009.I"
"4073",200900,43,1,2009,1,"2009.I"
"4074",200900,44,0,2009,1,"2009.I"
"4075",200900,45,0,2009,1,"2009.I"
"4076",200900,46,1,2009,1,"2009.I"
"4077",200900,47,1,2009,1,"2009.I"
"4078",200900,48,0,2009,1,"2009.I"
"4079",200900,49,2,2009,1,"2009.I"
"4080",200900,50,1,2009,1,"2009.I"
"4081",200900,51,1,2009,1,"2009.I"
"4082",200900,52,0,2009,1,"2009.I"
"4083",200900,53,0,2009,1,"2009.I"
"4084",200900,54,0,2009,1,"2009.I"
"4085",200900,55,0,2009,1,"2009.I"
"4086",200900,56,0,2009,1,"2009.I"
"4087",200900,57,0,2009,1,"2009.I"
"4088",200900,58,0,2009,1,"2009.I"
"4089",200900,59,0,2009,1,"2009.I"
"4090",200900,60,0,2009,1,"2009.I"
"4091",200900,61,0,2009,1,"2009.I"
"4092",200900,62,0,2009,1,"2009.I"
"4093",200900,63,0,2009,1,"2009.I"
"4094",200900,64,0,2009,1,"2009.I"
"4095",200900,65,0,2009,1,"2009.I"
"4096",200900,66,0,2009,1,"2009.I"
"4097",200900,67,0,2009,1,"2009.I"
"4098",200900,68,0,2009,1,"2009.I"
"4099",200900,69,0,2009,1,"2009.I"
"4100",200900,70,0,2009,1,"2009.I"
"4101",200900,71,0,2009,1,"2009.I"
"4102",200900,72,0,2009,1,"2009.I"
"4103",200900,73,0,2009,1,"2009.I"
"4104",200900,74,0,2009,1,"2009.I"
"4105",200900,75,0,2009,1,"2009.I"
"4106",200900,76,0,2009,1,"2009.I"
"4107",200900,77,0,2009,1,"2009.I"
"4108",200900,78,0,2009,1,"2009.I"
"4109",200925,0,99,2009,2,"2009.II"
"4110",200925,1,60,2009,2,"2009.II"
"4111",200925,2,9,2009,2,"2009.II"
"4112",200925,3,55,2009,2,"2009.II"
"4113",200925,4,61,2009,2,"2009.II"
"4114",200925,5,38,2009,2,"2009.II"
"4115",200925,6,13,2009,2,"2009.II"
"4116",200925,7,38,2009,2,"2009.II"
"4117",200925,8,43,2009,2,"2009.II"
"4118",200925,9,36,2009,2,"2009.II"
"4119",200925,10,8,2009,2,"2009.II"
"4120",200925,11,47,2009,2,"2009.II"
"4121",200925,12,43,2009,2,"2009.II"
"4122",200925,13,28,2009,2,"2009.II"
"4123",200925,14,9,2009,2,"2009.II"
"4124",200925,15,19,2009,2,"2009.II"
"4125",200925,16,22,2009,2,"2009.II"
"4126",200925,17,9,2009,2,"2009.II"
"4127",200925,18,6,2009,2,"2009.II"
"4128",200925,19,22,2009,2,"2009.II"
"4129",200925,20,23,2009,2,"2009.II"
"4130",200925,21,10,2009,2,"2009.II"
"4131",200925,22,4,2009,2,"2009.II"
"4132",200925,23,23,2009,2,"2009.II"
"4133",200925,24,13,2009,2,"2009.II"
"4134",200925,25,11,2009,2,"2009.II"
"4135",200925,26,0,2009,2,"2009.II"
"4136",200925,27,9,2009,2,"2009.II"
"4137",200925,28,7,2009,2,"2009.II"
"4138",200925,29,8,2009,2,"2009.II"
"4139",200925,30,3,2009,2,"2009.II"
"4140",200925,31,8,2009,2,"2009.II"
"4141",200925,32,8,2009,2,"2009.II"
"4142",200925,33,7,2009,2,"2009.II"
"4143",200925,34,0,2009,2,"2009.II"
"4144",200925,35,6,2009,2,"2009.II"
"4145",200925,36,6,2009,2,"2009.II"
"4146",200925,37,5,2009,2,"2009.II"
"4147",200925,38,1,2009,2,"2009.II"
"4148",200925,39,3,2009,2,"2009.II"
"4149",200925,40,1,2009,2,"2009.II"
"4150",200925,41,0,2009,2,"2009.II"
"4151",200925,42,0,2009,2,"2009.II"
"4152",200925,43,0,2009,2,"2009.II"
"4153",200925,44,0,2009,2,"2009.II"
"4154",200925,45,0,2009,2,"2009.II"
"4155",200925,46,0,2009,2,"2009.II"
"4156",200925,47,1,2009,2,"2009.II"
"4157",200925,48,1,2009,2,"2009.II"
"4158",200925,49,0,2009,2,"2009.II"
"4159",200925,50,2,2009,2,"2009.II"
"4160",200925,51,1,2009,2,"2009.II"
"4161",200925,52,1,2009,2,"2009.II"
"4162",200925,53,0,2009,2,"2009.II"
"4163",200925,54,0,2009,2,"2009.II"
"4164",200925,55,0,2009,2,"2009.II"
"4165",200925,56,0,2009,2,"2009.II"
"4166",200925,57,0,2009,2,"2009.II"
"4167",200925,58,0,2009,2,"2009.II"
"4168",200925,59,0,2009,2,"2009.II"
"4169",200925,60,0,2009,2,"2009.II"
"4170",200925,61,0,2009,2,"2009.II"
"4171",200925,62,0,2009,2,"2009.II"
"4172",200925,63,0,2009,2,"2009.II"
"4173",200925,64,0,2009,2,"2009.II"
"4174",200925,65,0,2009,2,"2009.II"
"4175",200925,66,0,2009,2,"2009.II"
"4176",200925,67,0,2009,2,"2009.II"
"4177",200925,68,0,2009,2,"2009.II"
"4178",200925,69,0,2009,2,"2009.II"
"4179",200925,70,0,2009,2,"2009.II"
"4180",200925,71,0,2009,2,"2009.II"
"4181",200925,72,0,2009,2,"2009.II"
"4182",200925,73,0,2009,2,"2009.II"
"4183",200925,74,0,2009,2,"2009.II"
"4184",200925,75,0,2009,2,"2009.II"
"4185",200925,76,0,2009,2,"2009.II"
"4186",200925,77,0,2009,2,"2009.II"
"4187",200925,78,0,2009,2,"2009.II"
"4188",200950,0,111,2009,3,"2009.III"
"4189",200950,1,85,2009,3,"2009.III"
"4190",200950,2,50,2009,3,"2009.III"
"4191",200950,3,9,2009,3,"2009.III"
"4192",200950,4,51,2009,3,"2009.III"
"4193",200950,5,54,2009,3,"2009.III"
"4194",200950,6,36,2009,3,"2009.III"
"4195",200950,7,13,2009,3,"2009.III"
"4196",200950,8,35,2009,3,"2009.III"
"4197",200950,9,36,2009,3,"2009.III"
"4198",200950,10,30,2009,3,"2009.III"
"4199",200950,11,7,2009,3,"2009.III"
"4200",200950,12,47,2009,3,"2009.III"
"4201",200950,13,41,2009,3,"2009.III"
"4202",200950,14,27,2009,3,"2009.III"
"4203",200950,15,9,2009,3,"2009.III"
"4204",200950,16,19,2009,3,"2009.III"
"4205",200950,17,21,2009,3,"2009.III"
"4206",200950,18,9,2009,3,"2009.III"
"4207",200950,19,6,2009,3,"2009.III"
"4208",200950,20,21,2009,3,"2009.III"
"4209",200950,21,22,2009,3,"2009.III"
"4210",200950,22,10,2009,3,"2009.III"
"4211",200950,23,3,2009,3,"2009.III"
"4212",200950,24,20,2009,3,"2009.III"
"4213",200950,25,12,2009,3,"2009.III"
"4214",200950,26,11,2009,3,"2009.III"
"4215",200950,27,0,2009,3,"2009.III"
"4216",200950,28,9,2009,3,"2009.III"
"4217",200950,29,7,2009,3,"2009.III"
"4218",200950,30,8,2009,3,"2009.III"
"4219",200950,31,3,2009,3,"2009.III"
"4220",200950,32,8,2009,3,"2009.III"
"4221",200950,33,8,2009,3,"2009.III"
"4222",200950,34,6,2009,3,"2009.III"
"4223",200950,35,0,2009,3,"2009.III"
"4224",200950,36,6,2009,3,"2009.III"
"4225",200950,37,6,2009,3,"2009.III"
"4226",200950,38,5,2009,3,"2009.III"
"4227",200950,39,1,2009,3,"2009.III"
"4228",200950,40,3,2009,3,"2009.III"
"4229",200950,41,1,2009,3,"2009.III"
"4230",200950,42,0,2009,3,"2009.III"
"4231",200950,43,0,2009,3,"2009.III"
"4232",200950,44,0,2009,3,"2009.III"
"4233",200950,45,0,2009,3,"2009.III"
"4234",200950,46,0,2009,3,"2009.III"
"4235",200950,47,0,2009,3,"2009.III"
"4236",200950,48,1,2009,3,"2009.III"
"4237",200950,49,1,2009,3,"2009.III"
"4238",200950,50,0,2009,3,"2009.III"
"4239",200950,51,2,2009,3,"2009.III"
"4240",200950,52,0,2009,3,"2009.III"
"4241",200950,53,1,2009,3,"2009.III"
"4242",200950,54,0,2009,3,"2009.III"
"4243",200950,55,0,2009,3,"2009.III"
"4244",200950,56,0,2009,3,"2009.III"
"4245",200950,57,0,2009,3,"2009.III"
"4246",200950,58,0,2009,3,"2009.III"
"4247",200950,59,0,2009,3,"2009.III"
"4248",200950,60,0,2009,3,"2009.III"
"4249",200950,61,0,2009,3,"2009.III"
"4250",200950,62,0,2009,3,"2009.III"
"4251",200950,63,0,2009,3,"2009.III"
"4252",200950,64,0,2009,3,"2009.III"
"4253",200950,65,0,2009,3,"2009.III"
"4254",200950,66,0,2009,3,"2009.III"
"4255",200950,67,0,2009,3,"2009.III"
"4256",200950,68,0,2009,3,"2009.III"
"4257",200950,69,0,2009,3,"2009.III"
"4258",200950,70,0,2009,3,"2009.III"
"4259",200950,71,0,2009,3,"2009.III"
"4260",200950,72,0,2009,3,"2009.III"
"4261",200950,73,0,2009,3,"2009.III"
"4262",200950,74,0,2009,3,"2009.III"
"4263",200950,75,0,2009,3,"2009.III"
"4264",200950,76,0,2009,3,"2009.III"
"4265",200950,77,0,2009,3,"2009.III"
"4266",200950,78,0,2009,3,"2009.III"
"4267",200975,0,40,2009,4,"2009.IV"
"4268",200975,1,89,2009,4,"2009.IV"
"4269",200975,2,65,2009,4,"2009.IV"
"4270",200975,3,46,2009,4,"2009.IV"
"4271",200975,4,8,2009,4,"2009.IV"
"4272",200975,5,50,2009,4,"2009.IV"
"4273",200975,6,50,2009,4,"2009.IV"
"4274",200975,7,31,2009,4,"2009.IV"
"4275",200975,8,12,2009,4,"2009.IV"
"4276",200975,9,35,2009,4,"2009.IV"
"4277",200975,10,34,2009,4,"2009.IV"
"4278",200975,11,30,2009,4,"2009.IV"
"4279",200975,12,7,2009,4,"2009.IV"
"4280",200975,13,45,2009,4,"2009.IV"
"4281",200975,14,38,2009,4,"2009.IV"
"4282",200975,15,25,2009,4,"2009.IV"
"4283",200975,16,8,2009,4,"2009.IV"
"4284",200975,17,15,2009,4,"2009.IV"
"4285",200975,18,21,2009,4,"2009.IV"
"4286",200975,19,7,2009,4,"2009.IV"
"4287",200975,20,5,2009,4,"2009.IV"
"4288",200975,21,20,2009,4,"2009.IV"
"4289",200975,22,22,2009,4,"2009.IV"
"4290",200975,23,10,2009,4,"2009.IV"
"4291",200975,24,3,2009,4,"2009.IV"
"4292",200975,25,19,2009,4,"2009.IV"
"4293",200975,26,12,2009,4,"2009.IV"
"4294",200975,27,10,2009,4,"2009.IV"
"4295",200975,28,0,2009,4,"2009.IV"
"4296",200975,29,8,2009,4,"2009.IV"
"4297",200975,30,6,2009,4,"2009.IV"
"4298",200975,31,8,2009,4,"2009.IV"
"4299",200975,32,3,2009,4,"2009.IV"
"4300",200975,33,8,2009,4,"2009.IV"
"4301",200975,34,8,2009,4,"2009.IV"
"4302",200975,35,6,2009,4,"2009.IV"
"4303",200975,36,0,2009,4,"2009.IV"
"4304",200975,37,6,2009,4,"2009.IV"
"4305",200975,38,3,2009,4,"2009.IV"
"4306",200975,39,5,2009,4,"2009.IV"
"4307",200975,40,1,2009,4,"2009.IV"
"4308",200975,41,3,2009,4,"2009.IV"
"4309",200975,42,1,2009,4,"2009.IV"
"4310",200975,43,0,2009,4,"2009.IV"
"4311",200975,44,0,2009,4,"2009.IV"
"4312",200975,45,0,2009,4,"2009.IV"
"4313",200975,46,0,2009,4,"2009.IV"
"4314",200975,47,0,2009,4,"2009.IV"
"4315",200975,48,0,2009,4,"2009.IV"
"4316",200975,49,1,2009,4,"2009.IV"
"4317",200975,50,1,2009,4,"2009.IV"
"4318",200975,51,0,2009,4,"2009.IV"
"4319",200975,52,2,2009,4,"2009.IV"
"4320",200975,53,0,2009,4,"2009.IV"
"4321",200975,54,1,2009,4,"2009.IV"
"4322",200975,55,0,2009,4,"2009.IV"
"4323",200975,56,0,2009,4,"2009.IV"
"4324",200975,57,0,2009,4,"2009.IV"
"4325",200975,58,0,2009,4,"2009.IV"
"4326",200975,59,0,2009,4,"2009.IV"
"4327",200975,60,0,2009,4,"2009.IV"
"4328",200975,61,0,2009,4,"2009.IV"
"4329",200975,62,0,2009,4,"2009.IV"
"4330",200975,63,0,2009,4,"2009.IV"
"4331",200975,64,0,2009,4,"2009.IV"
"4332",200975,65,0,2009,4,"2009.IV"
"4333",200975,66,0,2009,4,"2009.IV"
"4334",200975,67,0,2009,4,"2009.IV"
"4335",200975,68,0,2009,4,"2009.IV"
"4336",200975,69,0,2009,4,"2009.IV"
"4337",200975,70,0,2009,4,"2009.IV"
"4338",200975,71,0,2009,4,"2009.IV"
"4339",200975,72,0,2009,4,"2009.IV"
"4340",200975,73,0,2009,4,"2009.IV"
"4341",200975,74,0,2009,4,"2009.IV"
"4342",200975,75,0,2009,4,"2009.IV"
"4343",200975,76,0,2009,4,"2009.IV"
"4344",200975,77,0,2009,4,"2009.IV"
"4345",200975,78,0,2009,4,"2009.IV"
"4346",201000,0,107,2010,1,"2010.I"
"4347",201000,1,33,2010,1,"2010.I"
"4348",201000,2,83,2010,1,"2010.I"
"4349",201000,3,64,2010,1,"2010.I"
"4350",201000,4,46,2010,1,"2010.I"
"4351",201000,5,6,2010,1,"2010.I"
"4352",201000,6,49,2010,1,"2010.I"
"4353",201000,7,47,2010,1,"2010.I"
"4354",201000,8,29,2010,1,"2010.I"
"4355",201000,9,11,2010,1,"2010.I"
"4356",201000,10,35,2010,1,"2010.I"
"4357",201000,11,34,2010,1,"2010.I"
"4358",201000,12,29,2010,1,"2010.I"
"4359",201000,13,7,2010,1,"2010.I"
"4360",201000,14,45,2010,1,"2010.I"
"4361",201000,15,38,2010,1,"2010.I"
"4362",201000,16,25,2010,1,"2010.I"
"4363",201000,17,8,2010,1,"2010.I"
"4364",201000,18,14,2010,1,"2010.I"
"4365",201000,19,21,2010,1,"2010.I"
"4366",201000,20,7,2010,1,"2010.I"
"4367",201000,21,5,2010,1,"2010.I"
"4368",201000,22,20,2010,1,"2010.I"
"4369",201000,23,22,2010,1,"2010.I"
"4370",201000,24,10,2010,1,"2010.I"
"4371",201000,25,3,2010,1,"2010.I"
"4372",201000,26,19,2010,1,"2010.I"
"4373",201000,27,12,2010,1,"2010.I"
"4374",201000,28,10,2010,1,"2010.I"
"4375",201000,29,0,2010,1,"2010.I"
"4376",201000,30,8,2010,1,"2010.I"
"4377",201000,31,4,2010,1,"2010.I"
"4378",201000,32,8,2010,1,"2010.I"
"4379",201000,33,3,2010,1,"2010.I"
"4380",201000,34,8,2010,1,"2010.I"
"4381",201000,35,7,2010,1,"2010.I"
"4382",201000,36,6,2010,1,"2010.I"
